column,file_name
ch_gift_received_11,sharew8_rel9-0-0_gv_children.dta
ch_gift_received_12,sharew8_rel9-0-0_gv_children.dta
ch_gift_received_13,sharew8_rel9-0-0_gv_children.dta
ch_gift_received_14,sharew8_rel9-0-0_gv_children.dta
ch_gift_received_15,sharew8_rel9-0-0_gv_children.dta
ch_gift_received_16,sharew8_rel9-0-0_gv_children.dta
ch_gift_received_17,sharew8_rel9-0-0_gv_children.dta
ch_gift_received_18,sharew8_rel9-0-0_gv_children.dta
ch_gift_received_19,sharew8_rel9-0-0_gv_children.dta
ch_gift_received_20,sharew8_rel9-0-0_gv_children.dta
ch_gift_gave_1,sharew8_rel9-0-0_gv_children.dta
ch_gift_gave_2,sharew8_rel9-0-0_gv_children.dta
ch_gift_gave_3,sharew8_rel9-0-0_gv_children.dta
ch_gift_gave_4,sharew8_rel9-0-0_gv_children.dta
ch_gift_gave_5,sharew8_rel9-0-0_gv_children.dta
ch_gift_gave_6,sharew8_rel9-0-0_gv_children.dta
ch_gift_gave_7,sharew8_rel9-0-0_gv_children.dta
ch_gift_gave_8,sharew8_rel9-0-0_gv_children.dta
ch_gift_gave_9,sharew8_rel9-0-0_gv_children.dta
ch_gift_gave_10,sharew8_rel9-0-0_gv_children.dta
ch_gift_gave_11,sharew8_rel9-0-0_gv_children.dta
ch_gift_gave_12,sharew8_rel9-0-0_gv_children.dta
ch_gift_gave_13,sharew8_rel9-0-0_gv_children.dta
ch_gift_gave_14,sharew8_rel9-0-0_gv_children.dta
ch_gift_gave_15,sharew8_rel9-0-0_gv_children.dta
ch_gift_gave_16,sharew8_rel9-0-0_gv_children.dta
ch_gift_gave_17,sharew8_rel9-0-0_gv_children.dta
ch_gift_gave_18,sharew8_rel9-0-0_gv_children.dta
ch_gift_gave_19,sharew8_rel9-0-0_gv_children.dta
ch_gift_gave_20,sharew8_rel9-0-0_gv_children.dta
ch_outhh_receive_care_1,sharew8_rel9-0-0_gv_children.dta
ch_outhh_receive_care_2,sharew8_rel9-0-0_gv_children.dta
ch_outhh_receive_care_3,sharew8_rel9-0-0_gv_children.dta
ch_outhh_receive_care_4,sharew8_rel9-0-0_gv_children.dta
ch_outhh_receive_care_5,sharew8_rel9-0-0_gv_children.dta
ch_outhh_receive_care_6,sharew8_rel9-0-0_gv_children.dta
ch_outhh_receive_care_7,sharew8_rel9-0-0_gv_children.dta
ch_outhh_receive_care_8,sharew8_rel9-0-0_gv_children.dta
ch_outhh_receive_care_9,sharew8_rel9-0-0_gv_children.dta
ch_outhh_receive_care_10,sharew8_rel9-0-0_gv_children.dta
ch_outhh_receive_care_11,sharew8_rel9-0-0_gv_children.dta
ch_outhh_receive_care_12,sharew8_rel9-0-0_gv_children.dta
ch_outhh_receive_care_13,sharew8_rel9-0-0_gv_children.dta
ch_outhh_receive_care_14,sharew8_rel9-0-0_gv_children.dta
ch_outhh_receive_care_15,sharew8_rel9-0-0_gv_children.dta
ch_outhh_receive_care_16,sharew8_rel9-0-0_gv_children.dta
ch_outhh_receive_care_17,sharew8_rel9-0-0_gv_children.dta
ch_outhh_receive_care_18,sharew8_rel9-0-0_gv_children.dta
ch_outhh_receive_care_19,sharew8_rel9-0-0_gv_children.dta
ch_outhh_receive_care_20,sharew8_rel9-0-0_gv_children.dta
ch_outhh_gave_care_1,sharew8_rel9-0-0_gv_children.dta
ch_outhh_gave_care_2,sharew8_rel9-0-0_gv_children.dta
ch_outhh_gave_care_3,sharew8_rel9-0-0_gv_children.dta
ch_outhh_gave_care_4,sharew8_rel9-0-0_gv_children.dta
ch_outhh_gave_care_5,sharew8_rel9-0-0_gv_children.dta
ch_outhh_gave_care_6,sharew8_rel9-0-0_gv_children.dta
ch_outhh_gave_care_7,sharew8_rel9-0-0_gv_children.dta
ch_outhh_gave_care_8,sharew8_rel9-0-0_gv_children.dta
ch_outhh_gave_care_9,sharew8_rel9-0-0_gv_children.dta
ch_outhh_gave_care_10,sharew8_rel9-0-0_gv_children.dta
ch_outhh_gave_care_11,sharew8_rel9-0-0_gv_children.dta
ch_outhh_gave_care_12,sharew8_rel9-0-0_gv_children.dta
ch_outhh_gave_care_13,sharew8_rel9-0-0_gv_children.dta
ch_outhh_gave_care_14,sharew8_rel9-0-0_gv_children.dta
ch_outhh_gave_care_15,sharew8_rel9-0-0_gv_children.dta
ch_outhh_gave_care_16,sharew8_rel9-0-0_gv_children.dta
ch_outhh_gave_care_17,sharew8_rel9-0-0_gv_children.dta
ch_outhh_gave_care_18,sharew8_rel9-0-0_gv_children.dta
ch_outhh_gave_care_19,sharew8_rel9-0-0_gv_children.dta
ch_outhh_gave_care_20,sharew8_rel9-0-0_gv_children.dta
ch_hh_gave_care_1,sharew8_rel9-0-0_gv_children.dta
ch_hh_gave_care_2,sharew8_rel9-0-0_gv_children.dta
ch_hh_gave_care_3,sharew8_rel9-0-0_gv_children.dta
ch_hh_gave_care_4,sharew8_rel9-0-0_gv_children.dta
ch_hh_gave_care_5,sharew8_rel9-0-0_gv_children.dta
ch_hh_gave_care_6,sharew8_rel9-0-0_gv_children.dta
ch_hh_gave_care_7,sharew8_rel9-0-0_gv_children.dta
ch_hh_gave_care_8,sharew8_rel9-0-0_gv_children.dta
ch_hh_gave_care_9,sharew8_rel9-0-0_gv_children.dta
ch_hh_gave_care_10,sharew8_rel9-0-0_gv_children.dta
ch_hh_gave_care_11,sharew8_rel9-0-0_gv_children.dta
ch_hh_gave_care_12,sharew8_rel9-0-0_gv_children.dta
ch_hh_gave_care_13,sharew8_rel9-0-0_gv_children.dta
ch_hh_gave_care_14,sharew8_rel9-0-0_gv_children.dta
ch_hh_gave_care_15,sharew8_rel9-0-0_gv_children.dta
ch_hh_gave_care_16,sharew8_rel9-0-0_gv_children.dta
ch_hh_gave_care_17,sharew8_rel9-0-0_gv_children.dta
ch_hh_gave_care_18,sharew8_rel9-0-0_gv_children.dta
ch_hh_gave_care_19,sharew8_rel9-0-0_gv_children.dta
ch_hh_gave_care_20,sharew8_rel9-0-0_gv_children.dta
ch_hh_receive_care_1,sharew8_rel9-0-0_gv_children.dta
ch_hh_receive_care_2,sharew8_rel9-0-0_gv_children.dta
ch_hh_receive_care_3,sharew8_rel9-0-0_gv_children.dta
ch_hh_receive_care_4,sharew8_rel9-0-0_gv_children.dta
ch_hh_receive_care_5,sharew8_rel9-0-0_gv_children.dta
ch_hh_receive_care_6,sharew8_rel9-0-0_gv_children.dta
ch_hh_receive_care_7,sharew8_rel9-0-0_gv_children.dta
ch_hh_receive_care_8,sharew8_rel9-0-0_gv_children.dta
ch_hh_receive_care_9,sharew8_rel9-0-0_gv_children.dta
ch_hh_receive_care_10,sharew8_rel9-0-0_gv_children.dta
ch_hh_receive_care_11,sharew8_rel9-0-0_gv_children.dta
ch_hh_receive_care_12,sharew8_rel9-0-0_gv_children.dta
ch_hh_receive_care_13,sharew8_rel9-0-0_gv_children.dta
ch_hh_receive_care_14,sharew8_rel9-0-0_gv_children.dta
ch_hh_receive_care_15,sharew8_rel9-0-0_gv_children.dta
ch_hh_receive_care_16,sharew8_rel9-0-0_gv_children.dta
ch_hh_receive_care_17,sharew8_rel9-0-0_gv_children.dta
ch_hh_receive_care_18,sharew8_rel9-0-0_gv_children.dta
ch_hh_receive_care_19,sharew8_rel9-0-0_gv_children.dta
ch_hh_receive_care_20,sharew8_rel9-0-0_gv_children.dta
ch_school_education_1,sharew8_rel9-0-0_gv_children.dta
ch_school_education_2,sharew8_rel9-0-0_gv_children.dta
ch_school_education_3,sharew8_rel9-0-0_gv_children.dta
ch_school_education_4,sharew8_rel9-0-0_gv_children.dta
ch_school_education_5,sharew8_rel9-0-0_gv_children.dta
ch_school_education_6,sharew8_rel9-0-0_gv_children.dta
ch_school_education_7,sharew8_rel9-0-0_gv_children.dta
ch_school_education_8,sharew8_rel9-0-0_gv_children.dta
ch_school_education_9,sharew8_rel9-0-0_gv_children.dta
ch_school_education_10,sharew8_rel9-0-0_gv_children.dta
ch_school_education_11,sharew8_rel9-0-0_gv_children.dta
ch_school_education_12,sharew8_rel9-0-0_gv_children.dta
ch_school_education_13,sharew8_rel9-0-0_gv_children.dta
ch_school_education_14,sharew8_rel9-0-0_gv_children.dta
ch_school_education_15,sharew8_rel9-0-0_gv_children.dta
ch_school_education_16,sharew8_rel9-0-0_gv_children.dta
ch_school_education_17,sharew8_rel9-0-0_gv_children.dta
ch_school_education_18,sharew8_rel9-0-0_gv_children.dta
ch_school_education_19,sharew8_rel9-0-0_gv_children.dta
ch_school_education_20,sharew8_rel9-0-0_gv_children.dta
ch_further_education_1_1,sharew8_rel9-0-0_gv_children.dta
ch_further_education_1_2,sharew8_rel9-0-0_gv_children.dta
ch_further_education_1_3,sharew8_rel9-0-0_gv_children.dta
ch_further_education_1_4,sharew8_rel9-0-0_gv_children.dta
ch_further_education_1_5,sharew8_rel9-0-0_gv_children.dta
ch_further_education_1_6,sharew8_rel9-0-0_gv_children.dta
ch_further_education_1_7,sharew8_rel9-0-0_gv_children.dta
ch_further_education_1_8,sharew8_rel9-0-0_gv_children.dta
ch_further_education_1_9,sharew8_rel9-0-0_gv_children.dta
ch_further_education_1_10,sharew8_rel9-0-0_gv_children.dta
ch_further_education_1_11,sharew8_rel9-0-0_gv_children.dta
ch_further_education_1_12,sharew8_rel9-0-0_gv_children.dta
ch_further_education_1_13,sharew8_rel9-0-0_gv_children.dta
ch_further_education_1_14,sharew8_rel9-0-0_gv_children.dta
ch_further_education_1_15,sharew8_rel9-0-0_gv_children.dta
ch_further_education_1_16,sharew8_rel9-0-0_gv_children.dta
ch_further_education_1_17,sharew8_rel9-0-0_gv_children.dta
ch_further_education_1_18,sharew8_rel9-0-0_gv_children.dta
ch_further_education_1_19,sharew8_rel9-0-0_gv_children.dta
ch_further_education_1_20,sharew8_rel9-0-0_gv_children.dta
ch_further_education_1_21,sharew8_rel9-0-0_gv_children.dta
ch_further_education_1_22,sharew8_rel9-0-0_gv_children.dta
ch_further_education_2_1,sharew8_rel9-0-0_gv_children.dta
ch_further_education_2_2,sharew8_rel9-0-0_gv_children.dta
ch_further_education_2_3,sharew8_rel9-0-0_gv_children.dta
ch_further_education_2_4,sharew8_rel9-0-0_gv_children.dta
ch_further_education_2_5,sharew8_rel9-0-0_gv_children.dta
ch_further_education_2_6,sharew8_rel9-0-0_gv_children.dta
ch_further_education_2_7,sharew8_rel9-0-0_gv_children.dta
ch_further_education_2_8,sharew8_rel9-0-0_gv_children.dta
ch_further_education_2_9,sharew8_rel9-0-0_gv_children.dta
ch_further_education_2_10,sharew8_rel9-0-0_gv_children.dta
ch_further_education_2_11,sharew8_rel9-0-0_gv_children.dta
ch_further_education_2_12,sharew8_rel9-0-0_gv_children.dta
ch_further_education_2_13,sharew8_rel9-0-0_gv_children.dta
ch_further_education_2_14,sharew8_rel9-0-0_gv_children.dta
ch_further_education_2_15,sharew8_rel9-0-0_gv_children.dta
ch_further_education_2_16,sharew8_rel9-0-0_gv_children.dta
ch_further_education_2_17,sharew8_rel9-0-0_gv_children.dta
ch_further_education_2_18,sharew8_rel9-0-0_gv_children.dta
ch_further_education_2_19,sharew8_rel9-0-0_gv_children.dta
ch_further_education_2_20,sharew8_rel9-0-0_gv_children.dta
ch_further_education_2_21,sharew8_rel9-0-0_gv_children.dta
ch_further_education_2_22,sharew8_rel9-0-0_gv_children.dta
ch_further_education_3_1,sharew8_rel9-0-0_gv_children.dta
ch_further_education_3_2,sharew8_rel9-0-0_gv_children.dta
ch_further_education_3_3,sharew8_rel9-0-0_gv_children.dta
ch_further_education_3_4,sharew8_rel9-0-0_gv_children.dta
ch_further_education_3_5,sharew8_rel9-0-0_gv_children.dta
ch_further_education_3_6,sharew8_rel9-0-0_gv_children.dta
ch_further_education_3_7,sharew8_rel9-0-0_gv_children.dta
ch_further_education_3_8,sharew8_rel9-0-0_gv_children.dta
ch_further_education_3_9,sharew8_rel9-0-0_gv_children.dta
ch_further_education_3_10,sharew8_rel9-0-0_gv_children.dta
ch_further_education_3_11,sharew8_rel9-0-0_gv_children.dta
ch_further_education_3_12,sharew8_rel9-0-0_gv_children.dta
ch_further_education_3_13,sharew8_rel9-0-0_gv_children.dta
ch_further_education_3_14,sharew8_rel9-0-0_gv_children.dta
ch_further_education_3_15,sharew8_rel9-0-0_gv_children.dta
ch_further_education_3_16,sharew8_rel9-0-0_gv_children.dta
ch_further_education_3_17,sharew8_rel9-0-0_gv_children.dta
ch_further_education_3_18,sharew8_rel9-0-0_gv_children.dta
ch_further_education_3_19,sharew8_rel9-0-0_gv_children.dta
ch_further_education_3_20,sharew8_rel9-0-0_gv_children.dta
ch_further_education_3_21,sharew8_rel9-0-0_gv_children.dta
ch_further_education_3_22,sharew8_rel9-0-0_gv_children.dta
ch_further_education_4_1,sharew8_rel9-0-0_gv_children.dta
ch_further_education_4_2,sharew8_rel9-0-0_gv_children.dta
ch_further_education_4_3,sharew8_rel9-0-0_gv_children.dta
ch_further_education_4_4,sharew8_rel9-0-0_gv_children.dta
ch_further_education_4_5,sharew8_rel9-0-0_gv_children.dta
ch_further_education_4_6,sharew8_rel9-0-0_gv_children.dta
ch_further_education_4_7,sharew8_rel9-0-0_gv_children.dta
ch_further_education_4_8,sharew8_rel9-0-0_gv_children.dta
ch_further_education_4_9,sharew8_rel9-0-0_gv_children.dta
ch_further_education_4_10,sharew8_rel9-0-0_gv_children.dta
ch_further_education_4_11,sharew8_rel9-0-0_gv_children.dta
ch_further_education_4_12,sharew8_rel9-0-0_gv_children.dta
ch_further_education_4_13,sharew8_rel9-0-0_gv_children.dta
ch_further_education_4_14,sharew8_rel9-0-0_gv_children.dta
ch_further_education_4_15,sharew8_rel9-0-0_gv_children.dta
ch_further_education_4_16,sharew8_rel9-0-0_gv_children.dta
ch_further_education_4_17,sharew8_rel9-0-0_gv_children.dta
ch_further_education_4_18,sharew8_rel9-0-0_gv_children.dta
ch_further_education_4_19,sharew8_rel9-0-0_gv_children.dta
ch_further_education_4_20,sharew8_rel9-0-0_gv_children.dta
ch_further_education_4_21,sharew8_rel9-0-0_gv_children.dta
ch_further_education_4_22,sharew8_rel9-0-0_gv_children.dta
ch_further_education_5_1,sharew8_rel9-0-0_gv_children.dta
ch_further_education_5_2,sharew8_rel9-0-0_gv_children.dta
ch_further_education_5_3,sharew8_rel9-0-0_gv_children.dta
ch_further_education_5_4,sharew8_rel9-0-0_gv_children.dta
ch_further_education_5_5,sharew8_rel9-0-0_gv_children.dta
ch_further_education_5_6,sharew8_rel9-0-0_gv_children.dta
ch_further_education_5_7,sharew8_rel9-0-0_gv_children.dta
ch_further_education_5_8,sharew8_rel9-0-0_gv_children.dta
ch_further_education_5_9,sharew8_rel9-0-0_gv_children.dta
ch_further_education_5_10,sharew8_rel9-0-0_gv_children.dta
ch_further_education_5_11,sharew8_rel9-0-0_gv_children.dta
ch_further_education_5_12,sharew8_rel9-0-0_gv_children.dta
ch_further_education_5_13,sharew8_rel9-0-0_gv_children.dta
ch_further_education_5_14,sharew8_rel9-0-0_gv_children.dta
ch_further_education_5_15,sharew8_rel9-0-0_gv_children.dta
ch_further_education_5_16,sharew8_rel9-0-0_gv_children.dta
ch_further_education_5_17,sharew8_rel9-0-0_gv_children.dta
ch_further_education_5_18,sharew8_rel9-0-0_gv_children.dta
ch_further_education_5_19,sharew8_rel9-0-0_gv_children.dta
ch_further_education_5_20,sharew8_rel9-0-0_gv_children.dta
ch_further_education_5_21,sharew8_rel9-0-0_gv_children.dta
ch_further_education_5_22,sharew8_rel9-0-0_gv_children.dta
ch_further_education_6_1,sharew8_rel9-0-0_gv_children.dta
ch_further_education_6_2,sharew8_rel9-0-0_gv_children.dta
ch_further_education_6_3,sharew8_rel9-0-0_gv_children.dta
ch_further_education_6_4,sharew8_rel9-0-0_gv_children.dta
ch_further_education_6_5,sharew8_rel9-0-0_gv_children.dta
ch_further_education_6_6,sharew8_rel9-0-0_gv_children.dta
ch_further_education_6_7,sharew8_rel9-0-0_gv_children.dta
ch_further_education_6_8,sharew8_rel9-0-0_gv_children.dta
ch_further_education_6_9,sharew8_rel9-0-0_gv_children.dta
ch_further_education_6_10,sharew8_rel9-0-0_gv_children.dta
ch_further_education_6_11,sharew8_rel9-0-0_gv_children.dta
ch_further_education_6_12,sharew8_rel9-0-0_gv_children.dta
ch_further_education_6_13,sharew8_rel9-0-0_gv_children.dta
ch_further_education_6_14,sharew8_rel9-0-0_gv_children.dta
ch_further_education_6_15,sharew8_rel9-0-0_gv_children.dta
ch_further_education_6_16,sharew8_rel9-0-0_gv_children.dta
ch_further_education_6_17,sharew8_rel9-0-0_gv_children.dta
ch_further_education_6_18,sharew8_rel9-0-0_gv_children.dta
ch_further_education_6_19,sharew8_rel9-0-0_gv_children.dta
ch_further_education_6_20,sharew8_rel9-0-0_gv_children.dta
ch_further_education_6_21,sharew8_rel9-0-0_gv_children.dta
ch_further_education_6_22,sharew8_rel9-0-0_gv_children.dta
ch_further_education_7_1,sharew8_rel9-0-0_gv_children.dta
ch_further_education_7_2,sharew8_rel9-0-0_gv_children.dta
ch_further_education_7_3,sharew8_rel9-0-0_gv_children.dta
ch_further_education_7_4,sharew8_rel9-0-0_gv_children.dta
ch_further_education_7_5,sharew8_rel9-0-0_gv_children.dta
ch_further_education_7_6,sharew8_rel9-0-0_gv_children.dta
ch_further_education_7_7,sharew8_rel9-0-0_gv_children.dta
ch_further_education_7_8,sharew8_rel9-0-0_gv_children.dta
ch_further_education_7_9,sharew8_rel9-0-0_gv_children.dta
ch_further_education_7_10,sharew8_rel9-0-0_gv_children.dta
ch_further_education_7_11,sharew8_rel9-0-0_gv_children.dta
ch_further_education_7_12,sharew8_rel9-0-0_gv_children.dta
ch_further_education_7_13,sharew8_rel9-0-0_gv_children.dta
ch_further_education_7_14,sharew8_rel9-0-0_gv_children.dta
ch_further_education_7_15,sharew8_rel9-0-0_gv_children.dta
ch_further_education_7_16,sharew8_rel9-0-0_gv_children.dta
ch_further_education_7_17,sharew8_rel9-0-0_gv_children.dta
ch_further_education_7_18,sharew8_rel9-0-0_gv_children.dta
ch_further_education_7_19,sharew8_rel9-0-0_gv_children.dta
ch_further_education_7_20,sharew8_rel9-0-0_gv_children.dta
ch_further_education_7_21,sharew8_rel9-0-0_gv_children.dta
ch_further_education_7_22,sharew8_rel9-0-0_gv_children.dta
ch_further_education_8_1,sharew8_rel9-0-0_gv_children.dta
ch_further_education_8_2,sharew8_rel9-0-0_gv_children.dta
ch_further_education_8_3,sharew8_rel9-0-0_gv_children.dta
ch_further_education_8_4,sharew8_rel9-0-0_gv_children.dta
ch_further_education_8_5,sharew8_rel9-0-0_gv_children.dta
ch_further_education_8_6,sharew8_rel9-0-0_gv_children.dta
ch_further_education_8_7,sharew8_rel9-0-0_gv_children.dta
ch_further_education_8_8,sharew8_rel9-0-0_gv_children.dta
ch_further_education_8_9,sharew8_rel9-0-0_gv_children.dta
ch_further_education_8_10,sharew8_rel9-0-0_gv_children.dta
ch_further_education_8_11,sharew8_rel9-0-0_gv_children.dta
ch_further_education_8_12,sharew8_rel9-0-0_gv_children.dta
ch_further_education_8_13,sharew8_rel9-0-0_gv_children.dta
ch_further_education_8_14,sharew8_rel9-0-0_gv_children.dta
ch_further_education_8_15,sharew8_rel9-0-0_gv_children.dta
ch_further_education_8_16,sharew8_rel9-0-0_gv_children.dta
ch_further_education_8_17,sharew8_rel9-0-0_gv_children.dta
ch_further_education_8_18,sharew8_rel9-0-0_gv_children.dta
ch_further_education_8_19,sharew8_rel9-0-0_gv_children.dta
ch_further_education_8_20,sharew8_rel9-0-0_gv_children.dta
ch_further_education_8_21,sharew8_rel9-0-0_gv_children.dta
ch_further_education_8_22,sharew8_rel9-0-0_gv_children.dta
ch_further_education_9_1,sharew8_rel9-0-0_gv_children.dta
ch_further_education_9_2,sharew8_rel9-0-0_gv_children.dta
ch_further_education_9_3,sharew8_rel9-0-0_gv_children.dta
ch_further_education_9_4,sharew8_rel9-0-0_gv_children.dta
ch_further_education_9_5,sharew8_rel9-0-0_gv_children.dta
ch_further_education_9_6,sharew8_rel9-0-0_gv_children.dta
ch_further_education_9_7,sharew8_rel9-0-0_gv_children.dta
ch_further_education_9_8,sharew8_rel9-0-0_gv_children.dta
ch_further_education_9_9,sharew8_rel9-0-0_gv_children.dta
ch_further_education_9_10,sharew8_rel9-0-0_gv_children.dta
ch_further_education_9_11,sharew8_rel9-0-0_gv_children.dta
ch_further_education_9_12,sharew8_rel9-0-0_gv_children.dta
ch_further_education_9_13,sharew8_rel9-0-0_gv_children.dta
ch_further_education_9_14,sharew8_rel9-0-0_gv_children.dta
ch_further_education_9_15,sharew8_rel9-0-0_gv_children.dta
ch_further_education_9_16,sharew8_rel9-0-0_gv_children.dta
ch_further_education_9_17,sharew8_rel9-0-0_gv_children.dta
ch_further_education_9_18,sharew8_rel9-0-0_gv_children.dta
ch_further_education_9_19,sharew8_rel9-0-0_gv_children.dta
ch_further_education_9_20,sharew8_rel9-0-0_gv_children.dta
ch_further_education_9_21,sharew8_rel9-0-0_gv_children.dta
ch_further_education_9_22,sharew8_rel9-0-0_gv_children.dta
ch_further_education_10_1,sharew8_rel9-0-0_gv_children.dta
ch_further_education_10_2,sharew8_rel9-0-0_gv_children.dta
ch_further_education_10_3,sharew8_rel9-0-0_gv_children.dta
ch_further_education_10_4,sharew8_rel9-0-0_gv_children.dta
ch_further_education_10_5,sharew8_rel9-0-0_gv_children.dta
ch_further_education_10_6,sharew8_rel9-0-0_gv_children.dta
ch_further_education_10_7,sharew8_rel9-0-0_gv_children.dta
ch_further_education_10_8,sharew8_rel9-0-0_gv_children.dta
ch_further_education_10_9,sharew8_rel9-0-0_gv_children.dta
ch_further_education_10_10,sharew8_rel9-0-0_gv_children.dta
ch_further_education_10_11,sharew8_rel9-0-0_gv_children.dta
ch_further_education_10_12,sharew8_rel9-0-0_gv_children.dta
ch_further_education_10_13,sharew8_rel9-0-0_gv_children.dta
ch_further_education_10_14,sharew8_rel9-0-0_gv_children.dta
ch_further_education_10_15,sharew8_rel9-0-0_gv_children.dta
ch_further_education_10_16,sharew8_rel9-0-0_gv_children.dta
ch_further_education_10_17,sharew8_rel9-0-0_gv_children.dta
ch_further_education_10_18,sharew8_rel9-0-0_gv_children.dta
ch_further_education_10_19,sharew8_rel9-0-0_gv_children.dta
ch_further_education_10_20,sharew8_rel9-0-0_gv_children.dta
ch_further_education_10_21,sharew8_rel9-0-0_gv_children.dta
ch_further_education_10_22,sharew8_rel9-0-0_gv_children.dta
ch_further_education_11_1,sharew8_rel9-0-0_gv_children.dta
ch_further_education_11_2,sharew8_rel9-0-0_gv_children.dta
ch_further_education_11_3,sharew8_rel9-0-0_gv_children.dta
ch_further_education_11_4,sharew8_rel9-0-0_gv_children.dta
ch_further_education_11_5,sharew8_rel9-0-0_gv_children.dta
ch_further_education_11_6,sharew8_rel9-0-0_gv_children.dta
ch_further_education_11_7,sharew8_rel9-0-0_gv_children.dta
ch_further_education_11_8,sharew8_rel9-0-0_gv_children.dta
ch_further_education_11_9,sharew8_rel9-0-0_gv_children.dta
ch_further_education_11_10,sharew8_rel9-0-0_gv_children.dta
ch_further_education_11_11,sharew8_rel9-0-0_gv_children.dta
ch_further_education_11_12,sharew8_rel9-0-0_gv_children.dta
ch_further_education_11_13,sharew8_rel9-0-0_gv_children.dta
ch_further_education_11_14,sharew8_rel9-0-0_gv_children.dta
ch_further_education_11_15,sharew8_rel9-0-0_gv_children.dta
ch_further_education_11_16,sharew8_rel9-0-0_gv_children.dta
ch_further_education_11_17,sharew8_rel9-0-0_gv_children.dta
ch_further_education_11_18,sharew8_rel9-0-0_gv_children.dta
ch_further_education_11_19,sharew8_rel9-0-0_gv_children.dta
ch_further_education_11_20,sharew8_rel9-0-0_gv_children.dta
ch_further_education_11_21,sharew8_rel9-0-0_gv_children.dta
ch_further_education_11_22,sharew8_rel9-0-0_gv_children.dta
ch_further_education_12_1,sharew8_rel9-0-0_gv_children.dta
ch_further_education_12_2,sharew8_rel9-0-0_gv_children.dta
ch_further_education_12_3,sharew8_rel9-0-0_gv_children.dta
ch_further_education_12_4,sharew8_rel9-0-0_gv_children.dta
ch_further_education_12_5,sharew8_rel9-0-0_gv_children.dta
ch_further_education_12_6,sharew8_rel9-0-0_gv_children.dta
ch_further_education_12_7,sharew8_rel9-0-0_gv_children.dta
ch_further_education_12_8,sharew8_rel9-0-0_gv_children.dta
ch_further_education_12_9,sharew8_rel9-0-0_gv_children.dta
ch_further_education_12_10,sharew8_rel9-0-0_gv_children.dta
ch_further_education_12_11,sharew8_rel9-0-0_gv_children.dta
ch_further_education_12_12,sharew8_rel9-0-0_gv_children.dta
ch_further_education_12_13,sharew8_rel9-0-0_gv_children.dta
ch_further_education_12_14,sharew8_rel9-0-0_gv_children.dta
ch_further_education_12_15,sharew8_rel9-0-0_gv_children.dta
ch_further_education_12_16,sharew8_rel9-0-0_gv_children.dta
ch_further_education_12_17,sharew8_rel9-0-0_gv_children.dta
ch_further_education_12_18,sharew8_rel9-0-0_gv_children.dta
ch_further_education_12_19,sharew8_rel9-0-0_gv_children.dta
ch_further_education_12_20,sharew8_rel9-0-0_gv_children.dta
ch_further_education_12_21,sharew8_rel9-0-0_gv_children.dta
ch_further_education_12_22,sharew8_rel9-0-0_gv_children.dta
ch_further_education_13_1,sharew8_rel9-0-0_gv_children.dta
ch_further_education_13_2,sharew8_rel9-0-0_gv_children.dta
ch_further_education_13_3,sharew8_rel9-0-0_gv_children.dta
ch_further_education_13_4,sharew8_rel9-0-0_gv_children.dta
ch_further_education_13_5,sharew8_rel9-0-0_gv_children.dta
ch_further_education_13_6,sharew8_rel9-0-0_gv_children.dta
ch_further_education_13_7,sharew8_rel9-0-0_gv_children.dta
ch_further_education_13_8,sharew8_rel9-0-0_gv_children.dta
ch_further_education_13_9,sharew8_rel9-0-0_gv_children.dta
ch_further_education_13_10,sharew8_rel9-0-0_gv_children.dta
ch_further_education_13_11,sharew8_rel9-0-0_gv_children.dta
ch_further_education_13_12,sharew8_rel9-0-0_gv_children.dta
ch_further_education_13_13,sharew8_rel9-0-0_gv_children.dta
ch_further_education_13_14,sharew8_rel9-0-0_gv_children.dta
ch_further_education_13_15,sharew8_rel9-0-0_gv_children.dta
ch_further_education_13_16,sharew8_rel9-0-0_gv_children.dta
ch_further_education_13_17,sharew8_rel9-0-0_gv_children.dta
ch_further_education_13_18,sharew8_rel9-0-0_gv_children.dta
ch_further_education_13_19,sharew8_rel9-0-0_gv_children.dta
ch_further_education_13_20,sharew8_rel9-0-0_gv_children.dta
ch_further_education_13_21,sharew8_rel9-0-0_gv_children.dta
ch_further_education_13_22,sharew8_rel9-0-0_gv_children.dta
ch_further_education_14_1,sharew8_rel9-0-0_gv_children.dta
ch_further_education_14_2,sharew8_rel9-0-0_gv_children.dta
ch_further_education_14_3,sharew8_rel9-0-0_gv_children.dta
ch_further_education_14_4,sharew8_rel9-0-0_gv_children.dta
ch_further_education_14_5,sharew8_rel9-0-0_gv_children.dta
ch_further_education_14_6,sharew8_rel9-0-0_gv_children.dta
ch_further_education_14_7,sharew8_rel9-0-0_gv_children.dta
ch_further_education_14_8,sharew8_rel9-0-0_gv_children.dta
ch_further_education_14_9,sharew8_rel9-0-0_gv_children.dta
ch_further_education_14_10,sharew8_rel9-0-0_gv_children.dta
ch_further_education_14_11,sharew8_rel9-0-0_gv_children.dta
ch_further_education_14_12,sharew8_rel9-0-0_gv_children.dta
ch_further_education_14_13,sharew8_rel9-0-0_gv_children.dta
ch_further_education_14_14,sharew8_rel9-0-0_gv_children.dta
ch_further_education_14_15,sharew8_rel9-0-0_gv_children.dta
ch_further_education_14_16,sharew8_rel9-0-0_gv_children.dta
